2026-09-06 21:35:27.071 | INFO     | utils.logger:info:11 - [MediaPipe] Modelo encontrado: pose_landmarker_lite.task (RunningMode.VIDEO, 1 pose/crop)
2026-09-06 21:35:27.090 | INFO     | utils.logger:info:11 - [FaceDetector] Haar Cascade (frontal) inicializado — modo leve.
2026-09-06 21:35:27.092 | INFO     | utils.logger:info:11 - [EvidenceManager] Buffer registrado para câmera 'cam_0'
2026-09-06 21:35:37.154 | INFO     | utils.logger:info:11 - [Perf/168frames] YOLO=60ms Track=0ms Pose=0ms Face=0ms Total=60ms FrameAge=17ms FPS_inf=16.8
2026-09-06 21:35:42.397 | DEBUG    | utils.logger:debug:20 - [IDManager] Novo ID atribuído: #1
2026-09-06 21:35:42.767 | DEBUG    | utils.logger:debug:20 - [MediaPipe] Detector criado para track #1
2026-09-06 21:35:42.840 | DEBUG    | utils.logger:debug:20 - [MediaPipe|diag] ts=32450417ms landmarks=33 lm0=(0.472,0.415) lm11=(0.641,0.520) lm12=(0.375,0.489) lm23=(0.568,0.709)
2026-09-06 21:35:43.960 | DEBUG    | utils.logger:debug:20 - [FaceCapture] track=1 brilho=75 nitidez=1659
2026-09-06 21:35:43.960 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Buffer criado para track #1
2026-09-06 21:35:43.961 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #1 embedding capturado (1/8)
2026-09-06 21:35:43.968 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Track #1 → face_0001_1788741343.jpg
2026-09-06 21:35:43.968 | DEBUG    | utils.logger:debug:20 - [FaceStorage] Face temporária criada: b5faab30 (track #1)
2026-09-06 21:35:44.046 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #1 embedding ignorado — intervalo não atingido (0.1s < 3.0s)
2026-09-06 21:35:44.126 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #1 embedding ignorado — intervalo não atingido (0.2s < 3.0s)
